date,hour,season,peak,RIC,spot,forecast,value_bl,value_gas
2024-03-26,5,,,HEEGRAUCH,71.13,,,
2024-03-26,6,,,HEEGRAUCH,73.78,,,
2024-03-26,7,,,HEEGRAUCH,77.61,,,
2024-03-26,8,,,HEEGRAUCH,75.92,,,
2024-03-26,9,,,HEEGRAUCH,54.96,,,
2024-03-26,10,,,HEEGRAUCH,62,,,
2024-03-26,11,,,HEEGRAUCH,49.5,,,
2024-03-26,12,,,HEEGRAUCH,66.07,,,
2024-03-26,13,,,HEEGRAUCH,63.12,,,
2024-03-26,14,,,HEEGRAUCH,59.06,,,
2024-03-26,15,,,HEEGRAUCH,67.02,,,
2024-03-26,16,,,HEEGRAUCH,65,,,
2024-03-26,17,,,HEEGRAUCH,67.99,,,
2024-03-26,18,,,HEEGRAUCH,78.55,,,
2024-03-26,19,,,HEEGRAUCH,85.39,,,
2024-03-26,20,,,HEEGRAUCH,88.4,,,
2024-03-26,21,,,HEEGRAUCH,76.05,,,
2024-03-26,22,,,HEEGRAUCH,74.15,,,
2024-03-26,23,,,HEEGRAUCH,66.93,,,
2024-03-26,24,,,HEEGRAUCH,51.71,,,
2024-03-27,1,,,HEEGRAUCH,58.35,,,
2024-03-27,2,,,HEEGRAUCH,57.09,,,
2024-03-27,3,,,HEEGRAUCH,57.28,,,
2024-03-27,4,,,HEEGRAUCH,57.01,,,
2024-03-27,5,,,HEEGRAUCH,58.92,,,
2024-03-27,6,,,HEEGRAUCH,69.15,,,
2024-03-27,7,,,HEEGRAUCH,80.07,,,
2024-03-27,8,,,HEEGRAUCH,76.13,,,
2024-03-27,9,,,HEEGRAUCH,74.99,,,
2024-03-27,10,,,HEEGRAUCH,62.19,,,
2024-03-27,11,,,HEEGRAUCH,52.03,,,
2024-03-27,12,,,HEEGRAUCH,45,,,
2024-03-27,13,,,HEEGRAUCH,42.96,,,
2024-03-27,14,,,HEEGRAUCH,43.56,,,
2024-03-27,15,,,HEEGRAUCH,46.74,,,
2024-03-27,16,,,HEEGRAUCH,61.11,,,
2024-03-27,17,,,HEEGRAUCH,74.73,,,
2024-03-27,18,,,HEEGRAUCH,82.5,,,
2024-03-27,19,,,HEEGRAUCH,104.08,,,
2024-03-27,20,,,HEEGRAUCH,108.79,,,
2024-03-27,21,,,HEEGRAUCH,83.96,,,
2024-03-27,22,,,HEEGRAUCH,78.64,,,
2024-03-27,23,,,HEEGRAUCH,74.52,,,
2024-03-27,24,,,HEEGRAUCH,70.26,,,
2024-03-28,1,,,HEEGRAUCH,48.8,,,
2024-03-28,2,,,HEEGRAUCH,52.8,,,
2024-03-28,3,,,HEEGRAUCH,58.38,,,
2024-03-28,4,,,HEEGRAUCH,58.97,,,
2024-03-28,5,,,HEEGRAUCH,61.15,,,
2024-03-28,6,,,HEEGRAUCH,67.09,,,
2024-03-28,7,,,HEEGRAUCH,75.5,,,
2024-03-28,8,,,HEEGRAUCH,76.21,,,
2024-03-28,9,,,HEEGRAUCH,52.72,,,
2024-03-28,10,,,HEEGRAUCH,39.48,,,
2024-03-28,11,,,HEEGRAUCH,8.92,,,
2024-03-28,12,,,HEEGRAUCH,0.03,,,
2024-03-28,13,,,HEEGRAUCH,0.02,,,
2024-03-28,14,,,HEEGRAUCH,0.02,,,
2024-03-28,15,,,HEEGRAUCH,0.94,,,
2024-03-28,16,,,HEEGRAUCH,10.38,,,
2024-03-28,17,,,HEEGRAUCH,35.7,,,
2024-03-28,18,,,HEEGRAUCH,61.9,,,
2024-03-28,19,,,HEEGRAUCH,74.8,,,
2024-03-28,20,,,HEEGRAUCH,81.66,,,
2024-03-28,21,,,HEEGRAUCH,73.45,,,
2024-03-28,22,,,HEEGRAUCH,62.21,,,
2024-03-28,23,,,HEEGRAUCH,73.41,,,
2024-03-28,24,,,HEEGRAUCH,66.99,,,
2024-03-29,1,,,HEEGRAUCH,63.99,,,
2024-03-29,2,,,HEEGRAUCH,70,,,
2024-03-29,3,,,HEEGRAUCH,73.59,,,
2024-03-29,4,,,HEEGRAUCH,72.4,,,
2024-03-29,5,,,HEEGRAUCH,71.49,,,
2024-03-29,6,,,HEEGRAUCH,75,,,
2024-03-29,7,,,HEEGRAUCH,78.69,,,
2024-03-29,8,,,HEEGRAUCH,70.01,,,
2024-03-29,9,,,HEEGRAUCH,16.16,,,
2024-03-29,10,,,HEEGRAUCH,8.99,,,
2024-03-29,11,,,HEEGRAUCH,0.02,,,
2024-03-29,12,,,HEEGRAUCH,0.22,,,
2024-03-29,13,,,HEEGRAUCH,5.11,,,
2024-03-29,14,,,HEEGRAUCH,9.86,,,
2024-03-29,15,,,HEEGRAUCH,13.44,,,
2024-03-29,16,,,HEEGRAUCH,21.45,,,
2024-03-29,17,,,HEEGRAUCH,69.61,,,
2024-03-29,18,,,HEEGRAUCH,76.68,,,
2024-03-29,19,,,HEEGRAUCH,94.79,,,
2024-03-29,20,,,HEEGRAUCH,105.41,,,
2024-03-29,21,,,HEEGRAUCH,87.4,,,
2024-03-29,22,,,HEEGRAUCH,78.24,,,
2024-03-29,23,,,HEEGRAUCH,75.89,,,
2024-03-29,24,,,HEEGRAUCH,70,,,
2024-03-30,1,,,HEEGRAUCH,69.3,,,
2024-03-30,2,,,HEEGRAUCH,77.11,,,
2024-03-30,3,,,HEEGRAUCH,69.87,,,
2024-03-30,4,,,HEEGRAUCH,69.79,,,
2024-03-30,5,,,HEEGRAUCH,63.52,,,
2024-03-30,6,,,HEEGRAUCH,77.01,,,
2024-03-30,7,,,HEEGRAUCH,58.02,,,
2024-03-30,8,,,HEEGRAUCH,46.05,,,
2024-03-30,9,,,HEEGRAUCH,36.49,,,
2024-03-30,10,,,HEEGRAUCH,9.85,,,
2024-03-30,11,,,HEEGRAUCH,3.09,,,
2024-03-30,12,,,HEEGRAUCH,0.09,,,
2024-03-30,13,,,HEEGRAUCH,0.01,,,
2024-03-30,14,,,HEEGRAUCH,0.01,,,
2024-03-30,15,,,HEEGRAUCH,1,,,
2024-03-30,16,,,HEEGRAUCH,16,,,
2024-03-30,17,,,HEEGRAUCH,68,,,
2024-03-30,18,,,HEEGRAUCH,73.83,,,
2024-03-30,19,,,HEEGRAUCH,81.52,,,
2024-03-30,20,,,HEEGRAUCH,82.04,,,
2024-03-30,21,,,HEEGRAUCH,75.85,,,
2024-03-30,22,,,HEEGRAUCH,70.77,,,
2024-03-30,23,,,HEEGRAUCH,70.83,,,
2024-03-30,24,,,HEEGRAUCH,65.74,,,
2024-03-31,1,,,HEEGRAUCH,60.47,,,
2024-03-31,2,,,HEEGRAUCH,49.1,,,
2024-03-31,4,,,HEEGRAUCH,31.17,,,
2024-03-31,5,,,HEEGRAUCH,61.79,,,
2024-03-31,6,,,HEEGRAUCH,44.8,,,
2024-03-31,7,,,HEEGRAUCH,30.33,,,
2024-03-31,8,,,HEEGRAUCH,32.66,,,
2024-03-31,9,,,HEEGRAUCH,9.86,,,
2024-03-31,10,,,HEEGRAUCH,8.63,,,
2024-03-31,11,,,HEEGRAUCH,0.03,,,
2024-03-31,12,,,HEEGRAUCH,0.03,,,
2024-03-31,13,,,HEEGRAUCH,0.02,,,
2024-03-31,14,,,HEEGRAUCH,0,,,
2024-03-31,15,,,HEEGRAUCH,0,,,
2024-03-31,16,,,HEEGRAUCH,0.03,,,
2024-03-31,17,,,HEEGRAUCH,9.86,,,
2024-03-31,18,,,HEEGRAUCH,43.32,,,
2024-03-31,19,,,HEEGRAUCH,59.16,,,
2024-03-31,20,,,HEEGRAUCH,79.12,,,
2024-03-31,21,,,HEEGRAUCH,69.24,,,
2024-03-31,22,,,HEEGRAUCH,65.81,,,
2024-03-31,23,,,HEEGRAUCH,60.9,,,
2024-03-31,24,,,HEEGRAUCH,48.07,,,
2024-04-01,1,,,HEEGRAUCH,43.45,,,
2024-04-01,2,,,HEEGRAUCH,37.15,,,
2024-04-01,3,,,HEEGRAUCH,37.18,,,
2024-04-01,4,,,HEEGRAUCH,43,,,
2024-04-01,5,,,HEEGRAUCH,68.33,,,
2024-04-01,6,,,HEEGRAUCH,79.35,,,
2024-04-01,7,,,HEEGRAUCH,82.32,,,
2024-04-01,8,,,HEEGRAUCH,60,,,
2024-04-01,9,,,HEEGRAUCH,39.58,,,
2024-04-01,10,,,HEEGRAUCH,21.3,,,
2024-04-01,11,,,HEEGRAUCH,2.63,,,
2024-04-01,12,,,HEEGRAUCH,0.03,,,
2024-04-01,13,,,HEEGRAUCH,0.03,,,
2024-04-01,14,,,HEEGRAUCH,0.03,,,
2024-04-01,15,,,HEEGRAUCH,0,,,
2024-04-01,16,,,HEEGRAUCH,0.01,,,
2024-04-01,17,,,HEEGRAUCH,0.02,,,
2024-04-01,18,,,HEEGRAUCH,15.82,,,
2024-04-01,19,,,HEEGRAUCH,50,,,
2024-04-01,20,,,HEEGRAUCH,80.49,,,
2024-04-01,21,,,HEEGRAUCH,77.96,,,
2024-04-01,22,,,HEEGRAUCH,57.48,,,
2024-04-01,23,,,HEEGRAUCH,78.61,,,
2024-04-01,24,,,HEEGRAUCH,50,,,
2024-04-02,1,,,HEEGRAUCH,65.29,,,
2024-04-02,2,,,HEEGRAUCH,65.86,,,
2024-04-02,3,,,HEEGRAUCH,60,,,
2024-04-02,4,,,HEEGRAUCH,46.13,,,
2024-04-02,5,,,HEEGRAUCH,50,,,
2024-04-02,6,,,HEEGRAUCH,56,,,
2024-04-02,7,,,HEEGRAUCH,87.6,,,
2024-04-02,8,,,HEEGRAUCH,72.77,,,
2024-04-02,9,,,HEEGRAUCH,67.17,,,
2024-04-02,10,,,HEEGRAUCH,45.45,,,
2024-04-02,11,,,HEEGRAUCH,4.08,,,
2024-04-02,12,,,HEEGRAUCH,0.64,,,
2024-04-02,13,,,HEEGRAUCH,0.03,,,
2024-04-02,14,,,HEEGRAUCH,0.02,,,
2024-04-02,15,,,HEEGRAUCH,0.02,,,
2024-04-02,16,,,HEEGRAUCH,0.03,,,
2024-04-02,17,,,HEEGRAUCH,4.31,,,
2024-04-02,18,,,HEEGRAUCH,39.87,,,
2024-04-02,19,,,HEEGRAUCH,71.28,,,
2024-04-02,20,,,HEEGRAUCH,75.72,,,
2024-04-02,21,,,HEEGRAUCH,70.12,,,
2024-04-02,22,,,HEEGRAUCH,67.56,,,
2024-04-02,23,,,HEEGRAUCH,71.99,,,
2024-04-02,24,,,HEEGRAUCH,68.04,,,
2024-04-03,1,,,HEEGRAUCH,69.08,,,
2024-04-03,2,,,HEEGRAUCH,66.61,,,
2024-04-03,3,,,HEEGRAUCH,65.54,,,
2024-04-03,4,,,HEEGRAUCH,66.83,,,
2024-04-03,5,,,HEEGRAUCH,66.95,,,
2024-04-03,6,,,HEEGRAUCH,74.66,,,
2024-04-03,7,,,HEEGRAUCH,79.09,,,
2024-04-03,8,,,HEEGRAUCH,80.71,,,
2024-04-03,9,,,HEEGRAUCH,99,,,
2024-04-03,10,,,HEEGRAUCH,60.36,,,
2024-04-03,11,,,HEEGRAUCH,49.99,,,
2024-04-03,12,,,HEEGRAUCH,14.69,,,
2024-04-03,13,,,HEEGRAUCH,20,,,
2024-04-03,14,,,HEEGRAUCH,43.6,,,
2024-04-03,15,,,HEEGRAUCH,61.22,,,
2024-04-03,16,,,HEEGRAUCH,68.25,,,
2024-04-03,17,,,HEEGRAUCH,71.56,,,
2024-04-03,18,,,HEEGRAUCH,72.42,,,
2024-04-03,19,,,HEEGRAUCH,80.65,,,
2024-04-03,20,,,HEEGRAUCH,119.83,,,
2024-04-03,21,,,HEEGRAUCH,107.15,,,
2024-04-03,22,,,HEEGRAUCH,79.64,,,
2024-04-03,23,,,HEEGRAUCH,79.76,,,
2024-04-03,24,,,HEEGRAUCH,69.05,,,
2024-04-04,1,,,HEEGRAUCH,53.89,,,
2024-04-04,2,,,HEEGRAUCH,52.11,,,
2024-04-04,3,,,HEEGRAUCH,47.19,,,
2024-04-04,4,,,HEEGRAUCH,48.56,,,
2024-04-04,5,,,HEEGRAUCH,57.29,,,
2024-04-04,6,,,HEEGRAUCH,61.59,,,
2024-04-04,7,,,HEEGRAUCH,81.66,,,
2024-04-04,8,,,HEEGRAUCH,80.72,,,
2024-04-04,9,,,HEEGRAUCH,65.45,,,
2024-04-04,10,,,HEEGRAUCH,67.01,,,
2024-04-04,11,,,HEEGRAUCH,58.7,,,
2024-04-04,12,,,HEEGRAUCH,51.9,,,
2024-04-04,13,,,HEEGRAUCH,51.93,,,
2024-04-04,14,,,HEEGRAUCH,51,,,
2024-04-04,15,,,HEEGRAUCH,50.96,,,
2024-04-04,16,,,HEEGRAUCH,51.58,,,
2024-04-04,17,,,HEEGRAUCH,52.44,,,
2024-04-04,18,,,HEEGRAUCH,63.24,,,
2024-04-04,19,,,HEEGRAUCH,77,,,
2024-04-04,20,,,HEEGRAUCH,82.21,,,
2024-04-04,21,,,HEEGRAUCH,78.47,,,
2024-04-04,22,,,HEEGRAUCH,70.21,,,
2024-04-04,23,,,HEEGRAUCH,68.13,,,
2024-04-04,24,,,HEEGRAUCH,58.27,,,
2024-04-05,1,,,HEEGRAUCH,66.58,,,
2024-04-05,2,,,HEEGRAUCH,67.98,,,
2024-04-05,3,,,HEEGRAUCH,66.91,,,
2024-04-05,4,,,HEEGRAUCH,65.02,,,
2024-04-05,5,,,HEEGRAUCH,64.29,,,
2024-04-05,6,,,HEEGRAUCH,68.99,,,
2024-04-05,7,,,HEEGRAUCH,74.22,,,
2024-04-05,8,,,HEEGRAUCH,79.22,,,
2024-04-05,9,,,HEEGRAUCH,75.41,,,
2024-04-05,10,,,HEEGRAUCH,62.52,,,
2024-04-05,11,,,HEEGRAUCH,46,,,
2024-04-05,12,,,HEEGRAUCH,23.24,,,
2024-04-05,13,,,HEEGRAUCH,8.34,,,
2024-04-05,14,,,HEEGRAUCH,0.03,,,
2024-04-05,15,,,HEEGRAUCH,0.98,,,
2024-04-05,16,,,HEEGRAUCH,13.04,,,
2024-04-05,17,,,HEEGRAUCH,26.02,,,
2024-04-05,18,,,HEEGRAUCH,54.27,,,
2024-04-05,19,,,HEEGRAUCH,73.15,,,
2024-04-05,20,,,HEEGRAUCH,92.63,,,
2024-04-05,21,,,HEEGRAUCH,90.08,,,
2024-04-05,22,,,HEEGRAUCH,70.82,,,
2024-04-05,23,,,HEEGRAUCH,72.2,,,
2024-04-05,24,,,HEEGRAUCH,68.19,,,
2024-04-06,1,,,HEEGRAUCH,69.6,,,
2024-04-06,2,,,HEEGRAUCH,69.47,,,
2024-04-06,3,,,HEEGRAUCH,68,,,
2024-04-06,4,,,HEEGRAUCH,68,,,
2024-04-06,5,,,HEEGRAUCH,68,,,
2024-04-06,6,,,HEEGRAUCH,67.99,,,
2024-04-06,7,,,HEEGRAUCH,72.28,,,
2024-04-06,8,,,HEEGRAUCH,64.93,,,
2024-04-06,9,,,HEEGRAUCH,64.59,,,
2024-04-06,10,,,HEEGRAUCH,44.31,,,
2024-04-06,11,,,HEEGRAUCH,24.54,,,
2024-04-06,12,,,HEEGRAUCH,7.75,,,
2024-04-06,13,,,HEEGRAUCH,0.03,,,
2024-04-06,14,,,HEEGRAUCH,0.03,,,
2024-04-06,15,,,HEEGRAUCH,0.03,,,
2024-04-06,16,,,HEEGRAUCH,0.03,,,
2024-04-06,17,,,HEEGRAUCH,6.69,,,
2024-04-06,18,,,HEEGRAUCH,64.77,,,
2024-04-06,19,,,HEEGRAUCH,76.6,,,
2024-04-06,20,,,HEEGRAUCH,90.32,,,
2024-04-06,21,,,HEEGRAUCH,84.1,,,
2024-04-06,22,,,HEEGRAUCH,76.73,,,
2024-04-06,23,,,HEEGRAUCH,76.69,,,
2024-04-06,24,,,HEEGRAUCH,76.14,,,
2024-04-07,1,,,HEEGRAUCH,68.15,,,
2024-04-07,2,,,HEEGRAUCH,68.84,,,
2024-04-07,3,,,HEEGRAUCH,72.4,,,
2024-04-07,4,,,HEEGRAUCH,71.42,,,
2024-04-07,5,,,HEEGRAUCH,70.1,,,
2024-04-07,6,,,HEEGRAUCH,69.8,,,
2024-04-07,7,,,HEEGRAUCH,69.27,,,
2024-04-07,8,,,HEEGRAUCH,64.46,,,
2024-04-07,9,,,HEEGRAUCH,15,,,
2024-04-07,10,,,HEEGRAUCH,0.02,,,
2024-04-07,11,,,HEEGRAUCH,0.02,,,
2024-04-07,12,,,HEEGRAUCH,0,,,
2024-04-07,13,,,HEEGRAUCH,0,,,
2024-04-07,14,,,HEEGRAUCH,0,,,
2024-04-07,15,,,HEEGRAUCH,-0.01,,,
2024-04-07,16,,,HEEGRAUCH,0,,,
2024-04-07,17,,,HEEGRAUCH,0.04,,,
2024-04-07,18,,,HEEGRAUCH,50,,,
2024-04-07,19,,,HEEGRAUCH,84.1,,,
2024-04-07,20,,,HEEGRAUCH,88.5,,,
2024-04-07,21,,,HEEGRAUCH,76.05,,,
2024-04-07,22,,,HEEGRAUCH,69.74,,,
2024-04-07,23,,,HEEGRAUCH,70.02,,,
2024-04-07,24,,,HEEGRAUCH,68.49,,,
2024-04-08,1,,,HEEGRAUCH,66.91,,,
2024-04-08,2,,,HEEGRAUCH,65.27,,,
2024-04-08,3,,,HEEGRAUCH,62.41,,,
2024-04-08,4,,,HEEGRAUCH,64.19,,,
2024-04-08,5,,,HEEGRAUCH,65.57,,,
2024-04-08,6,,,HEEGRAUCH,71.44,,,
2024-04-08,7,,,HEEGRAUCH,90.1,,,
2024-04-08,8,,,HEEGRAUCH,100,,,
2024-04-08,9,,,HEEGRAUCH,46.38,,,
2024-04-08,10,,,HEEGRAUCH,26.21,,,
2024-04-08,11,,,HEEGRAUCH,0.04,,,
2024-04-08,12,,,HEEGRAUCH,0.03,,,
2024-04-08,13,,,HEEGRAUCH,0.03,,,
2024-04-08,14,,,HEEGRAUCH,0.03,,,
2024-04-08,15,,,HEEGRAUCH,0.03,,,
2024-04-08,16,,,HEEGRAUCH,10,,,
2024-04-08,17,,,HEEGRAUCH,51.66,,,
2024-04-08,18,,,HEEGRAUCH,71.05,,,
2024-04-08,19,,,HEEGRAUCH,92.54,,,
2024-04-08,20,,,HEEGRAUCH,80.8,,,
2024-04-08,21,,,HEEGRAUCH,76.45,,,
2024-04-08,22,,,HEEGRAUCH,69.34,,,
2024-04-08,23,,,HEEGRAUCH,69.13,,,
2024-04-08,24,,,HEEGRAUCH,64.16,,,
2024-04-09,1,,,HEEGRAUCH,69.56,,,
2024-04-09,2,,,HEEGRAUCH,63.39,,,
2024-04-09,3,,,HEEGRAUCH,61.83,,,
2024-04-09,4,,,HEEGRAUCH,58.52,,,
2024-04-09,5,,,HEEGRAUCH,61.58,,,
2024-04-09,6,,,HEEGRAUCH,68.21,,,
2024-04-09,7,,,HEEGRAUCH,85.12,,,
2024-04-09,8,,,HEEGRAUCH,71.98,,,
2024-04-09,9,,,HEEGRAUCH,45.05,,,
2024-04-09,10,,,HEEGRAUCH,40,,,
2024-04-09,11,,,HEEGRAUCH,6.62,,,
2024-04-09,12,,,HEEGRAUCH,3.03,,,
2024-04-09,13,,,HEEGRAUCH,2.68,,,
2024-04-09,14,,,HEEGRAUCH,4.99,,,
2024-04-09,15,,,HEEGRAUCH,7.21,,,
2024-04-09,16,,,HEEGRAUCH,27.76,,,
2024-04-09,17,,,HEEGRAUCH,36.45,,,
2024-04-09,18,,,HEEGRAUCH,49.33,,,
2024-04-09,19,,,HEEGRAUCH,73.53,,,
2024-04-09,20,,,HEEGRAUCH,87.55,,,
2024-04-09,21,,,HEEGRAUCH,89.84,,,
2024-04-09,22,,,HEEGRAUCH,70.37,,,
2024-04-09,23,,,HEEGRAUCH,64.99,,,
2024-04-09,24,,,HEEGRAUCH,50.02,,,
2024-04-10,1,,,HEEGRAUCH,67.13,,,
2024-04-10,2,,,HEEGRAUCH,63.22,,,
2024-04-10,3,,,HEEGRAUCH,58.55,,,
2024-04-10,4,,,HEEGRAUCH,55.4,,,
2024-04-10,5,,,HEEGRAUCH,56.5,,,
2024-04-10,6,,,HEEGRAUCH,65.91,,,
2024-04-10,7,,,HEEGRAUCH,79.83,,,
2024-04-10,8,,,HEEGRAUCH,99.63,,,
2024-04-10,9,,,HEEGRAUCH,77.31,,,
2024-04-10,10,,,HEEGRAUCH,54.94,,,
2024-04-10,11,,,HEEGRAUCH,34.02,,,
2024-04-10,12,,,HEEGRAUCH,22.8,,,
2024-04-10,13,,,HEEGRAUCH,15,,,
2024-04-10,14,,,HEEGRAUCH,9.86,,,
2024-04-10,15,,,HEEGRAUCH,16.95,,,
2024-04-10,16,,,HEEGRAUCH,32.32,,,
2024-04-10,17,,,HEEGRAUCH,58.59,,,
2024-04-10,18,,,HEEGRAUCH,72.84,,,
2024-04-10,19,,,HEEGRAUCH,93.98,,,
2024-04-10,20,,,HEEGRAUCH,134.84,,,
2024-04-10,21,,,HEEGRAUCH,134.22,,,
2024-04-10,22,,,HEEGRAUCH,106.48,,,
2024-04-10,23,,,HEEGRAUCH,83.43,,,
2024-04-10,24,,,HEEGRAUCH,73.92,,,
2024-04-11,1,,,HEEGRAUCH,66.95,,,
2024-04-11,2,,,HEEGRAUCH,74.08,,,
2024-04-11,3,,,HEEGRAUCH,56.91,,,
2024-04-11,4,,,HEEGRAUCH,55.96,,,
2024-04-11,5,,,HEEGRAUCH,56.34,,,
2024-04-11,6,,,HEEGRAUCH,61.09,,,
2024-04-11,7,,,HEEGRAUCH,90.35,,,
2024-04-11,8,,,HEEGRAUCH,74.24,,,
2024-04-11,9,,,HEEGRAUCH,52.2,,,
2024-04-11,10,,,HEEGRAUCH,23.29,,,
2024-04-11,11,,,HEEGRAUCH,1,,,
2024-04-11,12,,,HEEGRAUCH,0.13,,,
2024-04-11,13,,,HEEGRAUCH,0.04,,,
2024-04-11,14,,,HEEGRAUCH,0.04,,,
2024-04-11,15,,,HEEGRAUCH,0.13,,,
2024-04-11,16,,,HEEGRAUCH,4.99,,,
2024-04-11,17,,,HEEGRAUCH,50.15,,,
2024-04-11,18,,,HEEGRAUCH,71.45,,,
2024-04-11,19,,,HEEGRAUCH,78.85,,,
2024-04-11,20,,,HEEGRAUCH,102.13,,,
2024-04-11,21,,,HEEGRAUCH,80.69,,,
2024-04-11,22,,,HEEGRAUCH,78.57,,,
2024-04-11,23,,,HEEGRAUCH,76.59,,,
2024-04-11,24,,,HEEGRAUCH,72.79,,,
2024-04-12,1,,,HEEGRAUCH,63.23,,,
2024-04-12,2,,,HEEGRAUCH,43.72,,,
2024-04-12,3,,,HEEGRAUCH,50,,,
2024-04-12,4,,,HEEGRAUCH,60,,,
2024-04-12,5,,,HEEGRAUCH,63.73,,,
2024-04-12,6,,,HEEGRAUCH,72.76,,,
2024-04-12,7,,,HEEGRAUCH,84.97,,,
2024-04-12,8,,,HEEGRAUCH,68.35,,,
2024-04-12,9,,,HEEGRAUCH,15.06,,,
2024-04-12,10,,,HEEGRAUCH,5,,,
2024-04-12,11,,,HEEGRAUCH,0.03,,,
2024-04-12,12,,,HEEGRAUCH,0.03,,,
2024-04-12,13,,,HEEGRAUCH,0.02,,,
2024-04-12,14,,,HEEGRAUCH,0.02,,,
2024-04-12,15,,,HEEGRAUCH,0.03,,,
2024-04-12,16,,,HEEGRAUCH,0.03,,,
2024-04-12,17,,,HEEGRAUCH,0.2,,,
2024-04-12,18,,,HEEGRAUCH,57.92,,,
2024-04-12,19,,,HEEGRAUCH,77.82,,,
2024-04-12,20,,,HEEGRAUCH,116.12,,,
2024-04-12,21,,,HEEGRAUCH,118.6,,,
2024-04-12,22,,,HEEGRAUCH,83.73,,,
2024-04-12,23,,,HEEGRAUCH,75.99,,,
2024-04-12,24,,,HEEGRAUCH,65.72,,,
2024-04-13,1,,,HEEGRAUCH,58.86,,,
2024-04-13,2,,,HEEGRAUCH,48,,,
2024-04-13,3,,,HEEGRAUCH,50.67,,,
2024-04-13,4,,,HEEGRAUCH,30,,,
2024-04-13,5,,,HEEGRAUCH,29.2,,,
2024-04-13,6,,,HEEGRAUCH,33.66,,,
2024-04-13,7,,,HEEGRAUCH,40,,,
2024-04-13,8,,,HEEGRAUCH,34.45,,,
2024-04-13,9,,,HEEGRAUCH,21.74,,,
2024-04-13,10,,,HEEGRAUCH,5.12,,,
2024-04-13,11,,,HEEGRAUCH,0.02,,,
2024-04-13,12,,,HEEGRAUCH,0,,,
2024-04-13,13,,,HEEGRAUCH,0,,,
2024-04-13,14,,,HEEGRAUCH,-0.01,,,
2024-04-13,15,,,HEEGRAUCH,0,,,
2024-04-13,16,,,HEEGRAUCH,0.02,,,
2024-04-13,17,,,HEEGRAUCH,0.03,,,
2024-04-13,18,,,HEEGRAUCH,49.99,,,
2024-04-13,19,,,HEEGRAUCH,50.19,,,
2024-04-13,20,,,HEEGRAUCH,79.15,,,
2024-04-13,21,,,HEEGRAUCH,78.17,,,
2024-04-13,22,,,HEEGRAUCH,67.84,,,
2024-04-13,23,,,HEEGRAUCH,69.74,,,
2024-04-13,24,,,HEEGRAUCH,64.25,,,
2024-04-14,1,,,HEEGRAUCH,60.76,,,
2024-04-14,2,,,HEEGRAUCH,73.8,,,
2024-04-14,3,,,HEEGRAUCH,64.09,,,
2024-04-14,4,,,HEEGRAUCH,71.7,,,
2024-04-14,5,,,HEEGRAUCH,72.77,,,
2024-04-14,6,,,HEEGRAUCH,71.55,,,
2024-04-14,7,,,HEEGRAUCH,78.05,,,
2024-04-14,8,,,HEEGRAUCH,20,,,
2024-04-14,9,,,HEEGRAUCH,14.99,,,
2024-04-14,10,,,HEEGRAUCH,0.02,,,
2024-04-14,11,,,HEEGRAUCH,0.02,,,
2024-04-14,12,,,HEEGRAUCH,0,,,
2024-04-14,13,,,HEEGRAUCH,0,,,
2024-04-14,14,,,HEEGRAUCH,-0.01,,,
2024-04-14,15,,,HEEGRAUCH,-0.01,,,
2024-04-14,16,,,HEEGRAUCH,0.03,,,
2024-04-14,17,,,HEEGRAUCH,0.03,,,
2024-04-14,18,,,HEEGRAUCH,61.53,,,
2024-04-14,19,,,HEEGRAUCH,62.81,,,
2024-04-14,20,,,HEEGRAUCH,78.68,,,
2024-04-14,21,,,HEEGRAUCH,103.11,,,
2024-04-14,22,,,HEEGRAUCH,98.06,,,
2024-04-14,23,,,HEEGRAUCH,87.89,,,
2024-04-14,24,,,HEEGRAUCH,80.39,,,
2024-04-15,1,,,HEEGRAUCH,76.85,,,
2024-04-15,2,,,HEEGRAUCH,76.61,,,
2024-04-15,3,,,HEEGRAUCH,73.8,,,
2024-04-15,4,,,HEEGRAUCH,74.14,,,
2024-04-15,5,,,HEEGRAUCH,71.84,,,
2024-04-15,6,,,HEEGRAUCH,82.5,,,
2024-04-15,7,,,HEEGRAUCH,106.99,,,
2024-04-15,8,,,HEEGRAUCH,83.93,,,
2024-04-15,9,,,HEEGRAUCH,61.37,,,
2024-04-15,10,,,HEEGRAUCH,83.17,,,
2024-04-15,11,,,HEEGRAUCH,68.57,,,
2024-04-15,12,,,HEEGRAUCH,35.95,,,
2024-04-15,13,,,HEEGRAUCH,15,,,
2024-04-15,14,,,HEEGRAUCH,11.37,,,
2024-04-15,15,,,HEEGRAUCH,15.1,,,
2024-04-15,16,,,HEEGRAUCH,55.14,,,
2024-04-15,17,,,HEEGRAUCH,85,,,
2024-04-15,18,,,HEEGRAUCH,83.72,,,
2024-04-15,19,,,HEEGRAUCH,79.84,,,
2024-04-15,20,,,HEEGRAUCH,96.31,,,
2024-04-15,21,,,HEEGRAUCH,79.76,,,
2024-04-15,22,,,HEEGRAUCH,69.6,,,
2024-04-15,23,,,HEEGRAUCH,66.08,,,
2024-04-15,24,,,HEEGRAUCH,54.11,,,
2024-04-16,1,spring,0,HEEGRAUCH,31.34,63.3842733221029,60.11,27.8411184852108
2024-04-16,2,spring,0,HEEGRAUCH,48.76,59.9778704773824,60.11,27.8411184852108
